strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_4d_open_no_stop,SIMO,2022-05-24,81.5914,,,2022-05-31,83.2493,hold_4d_open,612,49933.92,1014.62,0.020319,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:81.5832; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-23 00:00:00; filter_close=81.9512; filter_ma50=71.7197; filter_avg_value_10=74.11; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,UAL,2024-12-19,92.7593,,,2024-12-26,100.14,hold_4d_open,582,53985.9,4295.57,0.079568,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:92.7500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-18 00:00:00; filter_close=91.4700; filter_ma50=85.5090; filter_avg_value_10=465.64; filter_adr20=3.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,INTA,2024-12-19,65.4465,,,2024-12-26,66.0134,hold_4d_open,826,54058.85,468.22,0.008661,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:65.4400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-18 00:00:00; filter_close=64.4300; filter_ma50=57.3374; filter_avg_value_10=44.71; filter_adr20=3.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,QTWO,2024-12-19,104.4104,,,2024-12-26,103.9896,hold_4d_open,517,53980.2,-217.58,-0.004031,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=4.66; raw_entry=open:104.4000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-18 00:00:00; filter_close=102.3400; filter_ma50=95.5912; filter_avg_value_10=66.14; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,JANX,2024-12-19,54.5555,,,2024-12-26,55.0245,hold_4d_open,989,53955.34,463.88,0.008598,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:54.5500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-18 00:00:00; filter_close=55.1300; filter_ma50=53.5433; filter_avg_value_10=83.06; filter_adr20=8.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,GSAT,2024-12-19,28.5028,,,2024-12-26,29.697,hold_4d_open,1898,54098.41,2266.56,0.041897,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.44; raw_entry=open:28.5000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-18 00:00:00; filter_close=27.7500; filter_ma50=24.6600; filter_avg_value_10=57.48; filter_adr20=9.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,MSTR,2024-12-20,319.4019,,,2024-12-26,350.275,hold_4d_open,169,53978.93,5217.54,0.096659,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=3.41; raw_entry=open:319.3700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=326.4600; filter_ma50=314.1056; filter_avg_value_10=9309.38; filter_adr20=12.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,UPST,2024-12-20,66.0066,,,2024-12-26,67.9032,hold_4d_open,826,54521.45,1566.6,0.028734,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:66.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=67.2300; filter_ma50=64.7157; filter_avg_value_10=536.95; filter_adr20=8.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,HIMS,2024-12-20,26.0426,,,2024-12-26,28.0472,hold_4d_open,2098,54637.39,4205.63,0.076973,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:26.0400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=26.3600; filter_ma50=25.3838; filter_avg_value_10=412.02; filter_adr20=10.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,SITM,2024-12-20,211.5412,,,2024-12-26,224.9875,hold_4d_open,258,54577.62,3469.16,0.063564,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.05; raw_entry=open:211.5200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=216.0900; filter_ma50=205.1135; filter_avg_value_10=70.44; filter_adr20=5.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,UPWK,2024-12-20,16.0116,,,2024-12-26,16.7383,hold_4d_open,3417,54711.64,2483.22,0.045387,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:16.0100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-19 00:00:00; filter_close=16.2400; filter_ma50=14.6408; filter_avg_value_10=28.88; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CAN,2024-12-24,2.1882,,,2024-12-30,2.1098,hold_4d_open,25281,55320.36,-1982.79,-0.035842,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:2.1880; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-23 00:00:00; filter_close=2.0600; filter_ma50=1.7627; filter_avg_value_10=60.23; filter_adr20=15.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,UNFI,2024-12-24,25.8526,,,2024-12-30,26.8473,hold_4d_open,2142,55376.24,2130.71,0.038477,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:25.8500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-23 00:00:00; filter_close=25.6500; filter_ma50=23.1588; filter_avg_value_10=34.45; filter_adr20=4.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,DOCS,2024-12-31,53.7954,,,2025-01-06,55.7644,hold_4d_open,1024,55086.47,2016.3,0.036602,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:53.7900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-30 00:00:00; filter_close=53.4600; filter_ma50=50.3018; filter_avg_value_10=147.00; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,RBRK,2025-01-02,65.7266,,,2025-01-08,62.5937,hold_4d_open,838,55078.87,-2625.32,-0.047665,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.49; raw_entry=open:65.7200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-31 00:00:00; filter_close=65.3600; filter_ma50=53.1002; filter_avg_value_10=245.90; filter_adr20=6.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,BE,2025-01-02,22.5123,,,2025-01-08,24.2176,hold_4d_open,2447,55087.48,4172.93,0.075751,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:22.5100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-31 00:00:00; filter_close=22.2100; filter_ma50=19.5120; filter_avg_value_10=112.33; filter_adr20=7.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,AXON,2025-01-02,604.1304,,,2025-01-08,564.9635,hold_4d_open,91,54975.87,-3564.19,-0.064832,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.03; raw_entry=open:604.0700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-31 00:00:00; filter_close=594.3200; filter_ma50=576.9822; filter_avg_value_10=900.79; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,ARQT,2025-01-02,14.2014,,,2025-01-08,15.5484,hold_4d_open,3885,55172.52,5233.19,0.094851,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:14.2000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-12-31 00:00:00; filter_close=13.9300; filter_ma50=11.3077; filter_avg_value_10=34.51; filter_adr20=7.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,DXYZ,2025-01-03,56.2706,,,2025-01-10,56.1144,hold_4d_open,986,55482.84,-154.05,-0.002777,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:56.2650; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=57.1600; filter_ma50=41.6466; filter_avg_value_10=88.80; filter_adr20=14.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,UAL,2025-01-03,95.4095,,,2025-01-10,109.4591,hold_4d_open,584,55719.17,8204.92,0.147255,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=4.02; raw_entry=open:95.4000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=95.4300; filter_ma50=91.1548; filter_avg_value_10=452.87; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,TSLA,2025-01-03,381.5182,,,2025-01-10,391.3609,hold_4d_open,146,55701.65,1437.03,0.025799,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=2.97; raw_entry=open:381.4800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=379.2800; filter_ma50=349.3916; filter_avg_value_10=40205.61; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,ALK,2025-01-03,64.3064,,,2025-01-10,68.8831,hold_4d_open,870,55946.6,3981.71,0.07117,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:64.3000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=64.3000; filter_ma50=55.3154; filter_avg_value_10=197.10; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CIEN,2025-01-03,83.6484,,,2025-01-10,80.5919,hold_4d_open,669,55960.76,-2044.75,-0.036539,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:83.6400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-02 00:00:00; filter_close=83.2400; filter_ma50=73.6926; filter_avg_value_10=149.64; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,UMAC,2025-01-10,12.8413,,,2025-01-16,13.3987,hold_4d_open,4355,55923.79,2427.37,0.043405,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:12.8400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-08 00:00:00; filter_close=12.3800; filter_ma50=8.6020; filter_avg_value_10=63.73; filter_adr20=19.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,SOUN,2025-01-10,14.4414,,,2025-01-16,14.1486,hold_4d_open,3875,55960.59,-1134.83,-0.020279,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=2.20; raw_entry=open:14.4400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-08 00:00:00; filter_close=15.0200; filter_ma50=12.3029; filter_avg_value_10=1585.05; filter_adr20=17.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,XMTR,2025-01-10,35.4635,,,2025-01-16,34.1766,hold_4d_open,1576,55890.55,-2028.25,-0.03629,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:35.4600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-08 00:00:00; filter_close=36.5400; filter_ma50=33.0894; filter_avg_value_10=29.73; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,AISP,2025-01-10,4.5405,,,2025-01-16,5.2295,hold_4d_open,12277,55743.15,8459.14,0.151752,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=2.91; raw_entry=open:4.5400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-08 00:00:00; filter_close=4.5500; filter_ma50=3.4971; filter_avg_value_10=26.72; filter_adr20=20.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,AIRE,2025-01-10,42.4042,,,2025-01-16,43.7456,hold_4d_open,1315,55761.58,1763.92,0.031633,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:42.4000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-08 00:00:00; filter_close=44.7500; filter_ma50=34.0005; filter_avg_value_10=51.19; filter_adr20=22.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,GRRR,2025-01-13,13.4613,,,2025-01-17,15.0985,hold_4d_open,4059,54639.6,6645.17,0.121618,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=3.59; raw_entry=open:13.4600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-10 00:00:00; filter_close=11.6500; filter_ma50=8.9679; filter_avg_value_10=103.14; filter_adr20=22.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,NVCR,2025-01-13,27.4527,,,2025-01-17,25.6574,hold_4d_open,1980,54356.44,-3554.72,-0.065396,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=1.18; raw_entry=open:27.4500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-10 00:00:00; filter_close=27.4500; filter_ma50=24.2271; filter_avg_value_10=26.42; filter_adr20=5.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,GDYN,2025-01-13,19.972,,,2025-01-17,20.8479,hold_4d_open,2721,54343.8,2383.38,0.043857,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:19.9700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-10 00:00:00; filter_close=20.3400; filter_ma50=18.9382; filter_avg_value_10=53.04; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,DOCS,2025-01-13,51.3951,,,2025-01-17,53.2147,hold_4d_open,1058,54376.06,1925.07,0.035403,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:51.3900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-10 00:00:00; filter_close=52.1000; filter_ma50=52.0448; filter_avg_value_10=90.46; filter_adr20=3.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,RKLB,2025-01-14,24.4524,,,2025-01-21,25.9974,hold_4d_open,2255,55140.27,3483.87,0.063182,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=3.44; raw_entry=open:24.4500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=23.9100; filter_ma50=21.9149; filter_avg_value_10=463.37; filter_adr20=9.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,EOSE,2025-01-14,4.8705,,,2025-01-21,6.0794,hold_4d_open,11318,55124.17,13682.39,0.24821,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:4.8700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=4.7400; filter_ma50=3.5440; filter_avg_value_10=49.52; filter_adr20=10.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,DXYZ,2025-01-14,53.0653,,,2025-01-21,61.1739,hold_4d_open,1035,54922.59,8392.38,0.152804,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=1.56; raw_entry=open:53.0600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=48.4900; filter_ma50=47.1696; filter_avg_value_10=70.63; filter_adr20=10.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,KC,2025-01-14,9.611,,,2025-01-21,9.549,hold_4d_open,5702,54801.7,-353.04,-0.006442,,,,5,98.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:9.6100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=9.1500; filter_ma50=7.4436; filter_avg_value_10=37.62; filter_adr20=6.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,REAL,2025-01-14,8.3308,,,2025-01-21,9.729,hold_4d_open,6574,54766.9,9191.72,0.167834,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=1.71; raw_entry=open:8.3300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=8.1500; filter_ma50=6.7674; filter_avg_value_10=40.23; filter_adr20=9.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,ACHR,2025-01-14,8.6809,,,2025-01-21,9.0391,hold_4d_open,6319,54854.41,2263.64,0.041266,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:8.6800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=8.2300; filter_ma50=7.2306; filter_avg_value_10=398.19; filter_adr20=12.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,BTDR,2025-01-14,18.3118,,,2025-01-21,21.5278,hold_4d_open,2987,54697.44,9606.24,0.175625,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:18.3100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=17.1100; filter_ma50=15.9497; filter_avg_value_10=179.04; filter_adr20=15.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,DAVE,2025-01-14,83.5184,,,2025-01-21,89.771,hold_4d_open,656,54788.04,4101.75,0.074866,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:83.5100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=81.8700; filter_ma50=80.1200; filter_avg_value_10=39.44; filter_adr20=8.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,BBAI,2025-01-14,3.1703,,,2025-01-21,3.9396,hold_4d_open,17275,54767.23,13289.47,0.242654,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:3.1700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-13 00:00:00; filter_close=2.9800; filter_ma50=2.7426; filter_avg_value_10=195.70; filter_adr20=18.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,LUNR,2025-01-15,17.6518,,,2025-01-21,19.538,hold_4d_open,3294,58144.91,6213.41,0.106861,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:17.6500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-14 00:00:00; filter_close=16.8100; filter_ma50=13.8064; filter_avg_value_10=292.67; filter_adr20=12.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,QURE,2025-01-15,13.8114,,,2025-01-21,13.9686,hold_4d_open,4228,58394.52,664.73,0.011383,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=0.70; raw_entry=open:13.8100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-14 00:00:00; filter_close=13.2300; filter_ma50=11.0223; filter_avg_value_10=25.00; filter_adr20=8.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,RUM,2025-01-15,10.8911,,,2025-01-21,12.9987,hold_4d_open,5366,58441.59,11309.44,0.193517,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:10.8900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-14 00:00:00; filter_close=10.2100; filter_ma50=8.5670; filter_avg_value_10=65.58; filter_adr20=14.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,BE,2025-01-15,23.2523,,,2025-01-21,24.1576,hold_4d_open,2513,58433.09,2274.92,0.038932,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:23.2500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-14 00:00:00; filter_close=22.3000; filter_ma50=21.7880; filter_avg_value_10=123.01; filter_adr20=7.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,WRBY,2025-01-15,25.2925,,,2025-01-21,24.7275,hold_4d_open,2307,58349.87,-1303.46,-0.022339,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:25.2900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-14 00:00:00; filter_close=24.6000; filter_ma50=23.0628; filter_avg_value_10=43.99; filter_adr20=4.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,YPF,2025-01-21,42.5743,,,2025-01-27,39.996,hold_4d_open,1430,60881.19,-3686.91,-0.060559,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:42.5700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-17 00:00:00; filter_close=42.7100; filter_ma50=39.7028; filter_avg_value_10=116.49; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,YPF,2025-01-27,40.004,,,2025-01-31,40.6459,hold_4d_open,1518,60726.07,974.46,0.016047,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:40.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-24 00:00:00; filter_close=40.9600; filter_ma50=40.8026; filter_avg_value_10=104.84; filter_adr20=3.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,GEO,2025-01-28,31.1931,,,2025-02-03,30.7169,hold_4d_open,1944,60639.42,-925.72,-0.015266,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=2.52; raw_entry=open:31.1900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-27 00:00:00; filter_close=31.0100; filter_ma50=29.0098; filter_avg_value_10=112.30; filter_adr20=5.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,CRK,2025-01-28,18.9219,,,2025-02-03,19.1981,hold_4d_open,3198,60512.21,883.25,0.014596,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.55; raw_entry=open:18.9200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-27 00:00:00; filter_close=18.8200; filter_ma50=16.9934; filter_avg_value_10=54.68; filter_adr20=5.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,TSLA,2025-01-28,396.9497,,,2025-02-03,386.6413,hold_4d_open,152,60336.35,-1566.87,-0.025969,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:396.9100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-27 00:00:00; filter_close=397.1500; filter_ma50=392.1594; filter_avg_value_10=29368.01; filter_adr20=5.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,BMA,2025-01-28,95.4492,,,2025-02-03,93.5434,hold_4d_open,634,60514.79,-1208.29,-0.019967,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.88; raw_entry=open:95.4396; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-27 00:00:00; filter_close=94.5204; filter_ma50=92.4999; filter_avg_value_10=40.77; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,KULR,2025-01-30,16.4816,,,2025-02-05,16.5583,hold_4d_open,3700,60982.1,283.77,0.004653,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=4.17; raw_entry=open:16.4800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-29 00:00:00; filter_close=16.2400; filter_ma50=15.7360; filter_avg_value_10=47.65; filter_adr20=16.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_open_no_stop,QSI,2025-01-30,2.1002,,,2025-02-05,1.8998,hold_4d_open,29130,61179.11,-5837.65,-0.095419,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=4.25; raw_entry=open:2.1000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-01-29 00:00:00; filter_close=2.0400; filter_ma50=1.9450; filter_avg_value_10=47.50; filter_adr20=22.58; rs_bucket=rs90_100
